,episode,success,sim_steps,VFE_post_run,noise_stddev,percent_use_fast_thinking,total_reward,agent_time_ratio,agent_id
65,65,True,162,7.909941673278809,"[0.05, 0.05]",0.4444444444444444,98.30916410269171,6,0
66,66,True,174,6.463370323181152,"[0.05, 0.05]",0.5172413793103449,98.72653910332888,6,0
67,67,True,107,10.556520462036133,"[0.05, 0.05]",0.2222222222222222,98.70616378449502,6,0
68,68,True,186,8.832576751708984,"[0.05, 0.05]",0.6451612903225806,98.70627737727719,6,0
69,69,True,148,9.616292953491211,"[0.05, 0.05]",0.28,98.42579721314803,6,0
70,70,True,110,7.268063545227051,"[0.05, 0.05]",0.6842105263157895,99.0886877721884,6,0
71,71,True,173,8.965523719787598,"[0.05, 0.05]",0.41379310344827586,98.24084673072547,6,0
72,72,True,197,7.419351577758789,"[0.05, 0.05]",0.5151515151515151,98.28656687233028,6,0
73,73,True,210,5.82208776473999,"[0.05, 0.05]",0.5714285714285714,98.39903985290158,6,0
74,74,True,125,9.345447540283203,"[0.05, 0.05]",0.47619047619047616,98.73471752653606,6,0
75,75,True,195,10.671778678894043,"[0.05, 0.05]",0.42424242424242425,98.01475839577179,6,0
76,76,True,118,6.576914310455322,"[0.05, 0.05]",0.65,98.92006724671761,6,0
77,77,True,202,6.747806549072266,"[0.05, 0.05]",0.5,98.1869029989591,6,0
78,78,True,222,9.671485900878906,"[0.05, 0.05]",0.4594594594594595,97.55993900026485,6,0
79,79,True,113,9.634969711303711,"[0.05, 0.05]",0.42105263157894735,98.75828163259943,6,0
80,80,True,114,7.790228843688965,"[0.05, 0.05]",0.5263157894736842,98.8306397975884,6,0
81,81,True,108,9.484722137451172,"[0.05, 0.05]",0.16666666666666666,98.6583720468477,6,0
82,82,True,204,6.486181735992432,"[0.05, 0.05]",0.6764705882352942,98.11540796598183,6,0
83,83,True,185,8.398090362548828,"[0.05, 0.05]",0.3870967741935484,97.82937080252705,6,0
84,84,True,118,7.5083909034729,"[0.05, 0.05]",0.5,98.76667241121967,6,0
85,85,True,120,8.789924621582031,"[0.05, 0.05]",0.4,98.68186897910971,6,0
86,86,True,109,10.88004207611084,"[0.05, 0.05]",0.3684210526315789,98.6289865552907,6,0
87,87,True,172,7.217000961303711,"[0.05, 0.05]",0.5172413793103449,98.45008538114179,6,0
88,88,True,128,7.186298370361328,"[0.05, 0.05]",0.6818181818181818,98.58201203022018,6,0
89,89,True,168,10.035035133361816,"[0.05, 0.05]",0.42857142857142855,97.99982245327531,6,0
90,90,True,114,9.775930404663086,"[0.05, 0.05]",0.47368421052631576,98.57868981465434,6,0
91,91,True,301,7.32355260848999,"[0.05, 0.05]",0.5882352941176471,96.75537379405795,6,0
92,92,True,219,5.2040863037109375,"[0.05, 0.05]",0.7027027027027027,97.65990788423395,6,0
93,93,True,111,10.887906074523926,"[0.05, 0.05]",0.42105263157894735,98.52833178692265,6,0
94,94,True,113,9.522966384887695,"[0.05, 0.05]",0.3684210526315789,98.63659699326507,6,0
95,95,True,117,8.09714412689209,"[0.05, 0.05]",0.45,98.71213723402055,6,0
96,96,True,113,9.099397659301758,"[0.05, 0.05]",0.5263157894736842,98.68475062562952,6,0
97,97,True,192,11.48016357421875,"[0.05, 0.05]",0.4375,97.59748537921253,6,0
98,98,True,209,10.291069030761719,"[0.05, 0.05]",0.42857142857142855,97.78655535317131,6,0
99,99,True,116,8.29904556274414,"[0.05, 0.05]",0.5,98.46689020111006,6,0
100,100,True,167,9.685447692871094,"[0.05, 0.05]",0.2857142857142857,97.92328270459775,6,0
101,101,True,127,9.496325492858887,"[0.05, 0.05]",0.7272727272727273,98.37357587889569,6,0
102,102,True,135,6.984433650970459,"[0.05, 0.05]",0.6521739130434783,98.16354128036207,6,0
103,103,True,114,7.237030982971191,"[0.05, 0.05]",0.631578947368421,98.67846012381949,6,0
104,104,True,142,6.024547100067139,"[0.05, 0.05]",0.625,98.22557270504555,6,0
105,105,True,110,7.197154998779297,"[0.05, 0.05]",0.631578947368421,98.71813385676435,6,0
106,106,True,105,11.27020263671875,"[0.05, 0.05]",0.2777777777777778,98.61946943764752,6,0
107,107,True,81,8.708677291870117,"[0.05, 0.05]",0.2857142857142857,98.79913489808992,6,0
108,108,True,179,9.022919654846191,"[0.05, 0.05]",0.5,97.52792902265503,6,0
109,109,True,106,10.266606330871582,"[0.05, 0.05]",0.4444444444444444,98.62274260037948,6,0
110,110,True,112,8.573125839233398,"[0.05, 0.05]",0.42105263157894735,98.58239831153068,6,0
111,111,True,94,8.13883113861084,"[0.05, 0.05]",0.4375,98.59897003999966,6,0
112,112,True,84,6.568587303161621,"[0.05, 0.05]",0.35714285714285715,98.87057397046094,6,0
113,113,True,138,10.028297424316406,"[0.05, 0.05]",0.43478260869565216,98.2791974982787,6,0
114,114,True,111,9.76550579071045,"[0.05, 0.05]",0.42105263157894735,98.47240581547763,6,0
115,115,True,119,9.409832000732422,"[0.05, 0.05]",0.45,98.36122615830432,6,0
116,116,True,210,8.187418937683105,"[0.05, 0.05]",0.6285714285714286,97.24253881222648,6,0
117,117,True,200,6.576082229614258,"[0.05, 0.05]",0.6176470588235294,97.40658060209108,6,0
118,118,True,109,11.102812767028809,"[0.05, 0.05]",0.5263157894736842,98.3965416640105,6,0
119,119,True,194,7.624027729034424,"[0.05, 0.05]",0.48484848484848486,97.41373989190582,6,0
120,120,True,99,9.302005767822266,"[0.05, 0.05]",0.35294117647058826,98.67586862631256,6,0
121,121,True,215,9.510891914367676,"[0.05, 0.05]",0.4722222222222222,97.08303517455235,6,0
122,122,True,203,7.461021423339844,"[0.05, 0.05]",0.3235294117647059,97.05420488955303,6,0
123,123,True,110,10.192121505737305,"[0.05, 0.05]",0.15789473684210525,98.35995255834351,6,0
124,124,True,120,7.306227684020996,"[0.05, 0.05]",0.65,98.36094123636057,6,0
125,125,True,172,9.715328216552734,"[0.05, 0.05]",0.6206896551724138,97.5002345565789,6,0
126,126,True,119,9.079763412475586,"[0.05, 0.05]",0.5,98.3218723810527,6,0
127,127,True,95,9.322823524475098,"[0.05, 0.05]",0.4375,98.66311568855534,6,0
128,128,True,89,7.488031387329102,"[0.05, 0.05]",0.5333333333333333,98.74748734744838,6,0
129,129,True,116,9.806596755981445,"[0.05, 0.05]",0.45,98.1579710226688,6,0
130,130,True,204,5.96277379989624,"[0.05, 0.05]",0.5588235294117647,97.12278998801132,6,0
131,131,True,111,11.425638198852539,"[0.05, 0.05]",0.3684210526315789,98.40516028999986,6,0
132,132,True,123,9.661306381225586,"[0.05, 0.05]",0.3333333333333333,98.31837211239935,6,0
133,133,True,122,10.26449203491211,"[0.05, 0.05]",0.47619047619047616,98.1113453714172,6,0
134,134,True,108,7.667784214019775,"[0.05, 0.05]",0.6666666666666666,98.37485001773022,6,0
135,135,True,111,8.092877388000488,"[0.05, 0.05]",0.5789473684210527,98.37127583590232,6,0
136,136,True,113,7.562613010406494,"[0.05, 0.05]",0.631578947368421,98.29191803516764,6,0
137,137,True,219,8.100205421447754,"[0.05, 0.05]",0.5675675675675675,96.7251027339088,6,0
138,138,True,113,7.866612434387207,"[0.05, 0.05]",0.5263157894736842,98.47771141614515,6,0
139,139,True,192,6.899800777435303,"[0.05, 0.05]",0.59375,97.06237690478216,6,0
140,140,True,116,11.438506126403809,"[0.05, 0.05]",0.45,98.18887736357772,6,0
141,141,True,109,11.613191604614258,"[0.05, 0.05]",0.3684210526315789,98.46972900581171,6,0
142,142,True,123,7.734159469604492,"[0.05, 0.05]",0.5714285714285714,98.07057605435995,6,0
143,143,True,120,9.030511856079102,"[0.05, 0.05]",0.45,98.25591793317152,6,0
144,144,True,128,7.855010986328125,"[0.05, 0.05]",0.6363636363636364,97.9699135465282,6,0
145,145,True,136,7.671323299407959,"[0.05, 0.05]",0.6086956521739131,97.86847753854026,6,0
146,146,True,120,9.795154571533203,"[0.05, 0.05]",0.65,98.15124255796026,6,0
147,147,True,129,7.577460289001465,"[0.05, 0.05]",0.5454545454545454,97.95075431411027,6,0
148,148,True,115,8.345200538635254,"[0.05, 0.05]",0.6,98.07933429723641,6,0
149,149,True,112,7.169363498687744,"[0.05, 0.05]",0.7894736842105263,98.24979775664163,6,0
150,0,True,403,94.80422973632812,"[0.05, 0.05]",0.0,92.61886606143821,6,1
151,1,True,883,60.855594635009766,"[0.05, 0.05]",0.033783783783783786,86.82154681654893,6,1
152,2,False,999,42.620147705078125,"[0.05, 0.05]",0.03592814371257485,-15.495337043202447,6,1
153,3,True,527,38.02998352050781,"[0.05, 0.05]",0.125,92.8033531008761,6,1
154,4,True,884,44.2784423828125,"[0.05, 0.05]",0.02027027027027027,86.94806757511387,6,1
155,5,True,274,48.998504638671875,"[0.05, 0.05]",0.0,96.00266665194123,6,1
156,6,True,335,44.98980712890625,"[0.05, 0.05]",0.07142857142857142,95.4119393357696,6,1
157,7,True,216,62.503536224365234,"[0.05, 0.05]",0.0,96.76303826416952,6,1
158,8,True,301,74.57477569580078,"[0.05, 0.05]",0.0,95.39354509052187,6,1
159,9,True,116,54.5699348449707,"[0.05, 0.05]",0.35,98.80632551657692,6,1
160,10,True,83,94.33314514160156,"[0.05, 0.05]",0.0,98.788527657934,6,1
161,11,True,101,82.41458129882812,"[0.05, 0.05]",0.0,98.2922947208664,6,1
162,12,True,225,57.41709899902344,"[0.05, 0.05]",0.0,96.77194725201039,6,1
163,13,True,95,65.9706039428711,"[0.05, 0.05]",0.0,98.6441449871379,6,1
164,14,True,87,78.85396575927734,"[0.05, 0.05]",0.0,98.65959700861836,6,1
165,15,True,123,77.8068618774414,"[0.05, 0.05]",0.047619047619047616,98.41156611500857,6,1
166,16,True,157,79.25740814208984,"[0.05, 0.05]",0.07407407407407407,97.66267208480039,6,1
167,17,True,332,47.84715270996094,"[0.05, 0.05]",0.05357142857142857,95.42994796150793,6,1
168,18,True,85,64.69465637207031,"[0.05, 0.05]",0.0,98.70272662249793,6,1
169,19,True,78,81.13414001464844,"[0.05, 0.05]",0.0,98.77148514886589,6,1
170,20,True,94,49.0026969909668,"[0.05, 0.05]",0.0625,98.7215839792449,6,1
171,21,True,221,33.5687370300293,"[0.05, 0.05]",0.05405405405405406,97.12720554160543,6,1
172,22,True,78,40.33330535888672,"[0.05, 0.05]",0.0,99.10157660037265,6,1
173,23,True,86,42.58430862426758,"[0.05, 0.05]",0.06666666666666667,98.84862613674703,6,1
174,24,True,152,48.60361099243164,"[0.05, 0.05]",0.038461538461538464,97.93360731942015,6,1
175,25,True,84,27.347997665405273,"[0.05, 0.05]",0.07142857142857142,99.03144673662811,6,1
176,26,True,98,51.981201171875,"[0.05, 0.05]",0.17647058823529413,98.70446187961866,6,1
177,27,True,122,54.848167419433594,"[0.05, 0.05]",0.09523809523809523,98.33828379911924,6,1
178,28,True,85,22.01799201965332,"[0.05, 0.05]",0.06666666666666667,98.86462437809746,6,1
179,29,True,102,35.15895080566406,"[0.05, 0.05]",0.058823529411764705,98.94980267909335,6,1
180,30,True,84,26.111661911010742,"[0.05, 0.05]",0.07142857142857142,98.9832780920109,6,1
181,31,True,107,33.99537658691406,"[0.05, 0.05]",0.1111111111111111,98.92202365420901,6,1
182,32,True,89,21.304948806762695,"[0.05, 0.05]",0.13333333333333333,98.94012297972617,6,1
183,33,True,174,36.63404083251953,"[0.05, 0.05]",0.06896551724137931,97.72437237622115,6,1
184,34,True,114,33.68089294433594,"[0.05, 0.05]",0.10526315789473684,98.75399960645856,6,1
185,35,True,175,22.36494255065918,"[0.05, 0.05]",0.1,98.15006533053558,6,1
186,36,True,142,26.05193328857422,"[0.05, 0.05]",0.125,98.30308382536592,6,1
187,37,True,119,29.37662124633789,"[0.05, 0.05]",0.1,98.69102929082898,6,1
188,38,True,86,22.97433853149414,"[0.05, 0.05]",0.06666666666666667,98.95260107529072,6,1
189,39,True,118,18.393707275390625,"[0.05, 0.05]",0.1,98.73419129524133,6,1
190,40,True,86,13.955293655395508,"[0.05, 0.05]",0.13333333333333333,99.03962706538022,6,1
191,41,True,131,23.547452926635742,"[0.05, 0.05]",0.18181818181818182,98.54775493864368,6,1
192,42,True,229,18.391551971435547,"[0.05, 0.05]",0.07692307692307693,97.99030680184983,6,1
193,43,True,84,15.657306671142578,"[0.05, 0.05]",0.21428571428571427,99.07384877189617,6,1
194,44,True,94,18.18326187133789,"[0.05, 0.05]",0.1875,98.7617822550658,6,1
195,45,True,159,18.614606857299805,"[0.05, 0.05]",0.25925925925925924,98.27935193387141,6,1
196,46,True,116,17.292131423950195,"[0.05, 0.05]",0.0,98.35264604431062,6,1
197,47,True,133,11.119637489318848,"[0.05, 0.05]",0.391304347826087,98.93037532524515,6,1
198,48,True,135,13.278536796569824,"[0.05, 0.05]",0.30434782608695654,98.24002474201923,6,1
199,49,True,139,9.173230171203613,"[0.05, 0.05]",0.125,98.38119637551162,6,1
200,50,True,146,9.190064430236816,"[0.05, 0.05]",0.4,98.14378890557855,6,1
201,51,True,164,23.044395446777344,"[0.05, 0.05]",0.07142857142857142,97.69597493660086,6,1
202,52,True,260,11.861139297485352,"[0.05, 0.05]",0.20454545454545456,97.22259242280401,6,1
203,53,True,263,9.974876403808594,"[0.05, 0.05]",0.11363636363636363,96.70243068147525,6,1
204,54,True,99,12.738513946533203,"[0.05, 0.05]",0.058823529411764705,98.58286052067992,6,1
205,55,True,173,10.768473625183105,"[0.05, 0.05]",0.4482758620689655,98.29026750085072,6,1
206,56,True,262,10.374406814575195,"[0.05, 0.05]",0.45454545454545453,97.19762345509703,6,1
207,57,True,92,12.637219429016113,"[0.05, 0.05]",0.0625,98.81080434279102,6,1
208,58,True,541,5.21319580078125,"[0.05, 0.05]",0.4945054945054945,95.83521379794693,6,1
209,59,True,296,6.248569965362549,"[0.05, 0.05]",0.42,97.34007481501793,6,1
210,60,True,113,16.41941261291504,"[0.05, 0.05]",0.05263157894736842,98.44389078159767,6,1
211,61,True,145,9.786388397216797,"[0.05, 0.05]",0.32,98.46347190863293,6,1
212,62,True,158,16.39667320251465,"[0.05, 0.05]",0.25925925925925924,98.02529707486201,6,1
213,63,True,142,13.542893409729004,"[0.05, 0.05]",0.375,98.44283360691612,6,1
214,64,True,253,17.231592178344727,"[0.05, 0.05]",0.3023255813953488,96.94117539181016,6,1
215,65,True,92,12.848918914794922,"[0.05, 0.05]",0.4375,98.9743224871453,6,1
216,66,True,526,6.6794819831848145,"[0.05, 0.05]",0.4772727272727273,94.95152038560467,6,1
217,67,True,302,11.583698272705078,"[0.05, 0.05]",0.21568627450980393,96.01312796662373,6,1
218,68,True,216,8.90613079071045,"[0.05, 0.05]",0.3611111111111111,97.7923255102434,6,1
219,69,True,119,13.620987892150879,"[0.05, 0.05]",0.35,98.58421899802383,6,1
220,70,True,102,17.674728393554688,"[0.05, 0.05]",0.17647058823529413,98.70995479084928,6,1
221,71,True,110,12.465903282165527,"[0.05, 0.05]",0.21052631578947367,98.54741255442877,6,1
222,72,True,104,14.194317817687988,"[0.05, 0.05]",0.2222222222222222,98.60486895925936,6,1
223,73,True,104,14.194727897644043,"[0.05, 0.05]",0.2777777777777778,98.70098027136794,6,1
224,74,True,85,9.99363899230957,"[0.05, 0.05]",0.5333333333333333,98.88563845149281,6,1
225,75,True,167,12.713417053222656,"[0.05, 0.05]",0.4642857142857143,98.12101779648539,6,1
226,76,True,106,12.947054862976074,"[0.05, 0.05]",0.2777777777777778,98.47068402281688,6,1
227,77,True,113,14.874116897583008,"[0.05, 0.05]",0.3684210526315789,98.56030328385101,6,1
228,78,True,177,13.883893013000488,"[0.05, 0.05]",0.4666666666666667,97.5741543229541,6,1
229,79,True,284,7.672527313232422,"[0.05, 0.05]",0.7291666666666666,96.90897855068764,6,1
230,80,True,155,13.630965232849121,"[0.05, 0.05]",0.34615384615384615,97.8499613465672,6,1
231,81,True,112,12.129327774047852,"[0.05, 0.05]",0.3157894736842105,98.48532138936578,6,1
232,82,True,100,11.647770881652832,"[0.05, 0.05]",0.23529411764705882,98.50820797625396,6,1
233,83,True,96,7.667673587799072,"[0.05, 0.05]",0.25,98.62299473317115,6,1
234,84,True,100,11.58327865600586,"[0.05, 0.05]",0.29411764705882354,98.52411816216859,6,1
235,85,True,236,12.38070297241211,"[0.05, 0.05]",0.5,96.44095972169931,6,1
236,86,True,111,10.802118301391602,"[0.05, 0.05]",0.3684210526315789,98.49414927345482,6,1
237,87,True,130,12.810835838317871,"[0.05, 0.05]",0.2727272727272727,98.05089763733214,6,1
238,88,True,128,11.400688171386719,"[0.05, 0.05]",0.5,98.1136302486507,6,1
239,89,True,188,13.457880020141602,"[0.05, 0.05]",0.40625,97.4103282470373,6,1
240,90,True,209,10.83499813079834,"[0.05, 0.05]",0.5428571428571428,97.17953263410107,6,1
241,91,True,186,16.20952796936035,"[0.05, 0.05]",0.45161290322580644,97.4006697897583,6,1
242,92,True,120,8.89245319366455,"[0.05, 0.05]",0.3,98.26824883646364,6,1
243,93,True,183,18.304065704345703,"[0.05, 0.05]",0.41935483870967744,97.39207790937591,6,1
244,94,True,128,9.839860916137695,"[0.05, 0.05]",0.2727272727272727,98.17345887529434,6,1
245,95,True,117,9.70598030090332,"[0.05, 0.05]",0.5,98.26523362556915,6,1
246,96,True,184,11.30219841003418,"[0.05, 0.05]",0.4838709677419355,97.28486306308874,6,1
247,97,True,104,15.128981590270996,"[0.05, 0.05]",0.16666666666666666,98.38012956956467,6,1
248,98,True,121,11.600400924682617,"[0.05, 0.05]",0.6190476190476191,98.03829565297731,6,1
249,99,True,78,10.657394409179688,"[0.05, 0.05]",0.23076923076923078,98.94294004596937,6,1
250,100,True,159,10.885957717895508,"[0.05, 0.05]",0.48148148148148145,97.72090494164463,6,1
251,101,True,89,10.117107391357422,"[0.05, 0.05]",0.5333333333333333,98.48789793483239,6,1
252,102,True,117,8.792308807373047,"[0.05, 0.05]",0.65,98.10656436054295,6,1
253,103,True,112,18.024709701538086,"[0.05, 0.05]",0.3157894736842105,98.38904934190286,6,1
254,104,True,118,11.993400573730469,"[0.05, 0.05]",0.2,98.22989539730992,6,1
255,105,True,105,15.523406982421875,"[0.05, 0.05]",0.1111111111111111,98.44718358584669,6,1
256,106,True,122,9.215145111083984,"[0.05, 0.05]",0.42857142857142855,98.11384689926733,6,1
257,107,True,109,14.361246109008789,"[0.05, 0.05]",0.3157894736842105,98.40405312375019,6,1
258,108,True,122,14.315912246704102,"[0.05, 0.05]",0.09523809523809523,98.3236913071811,6,1
259,109,True,79,10.57486343383789,"[0.05, 0.05]",0.2857142857142857,98.75913427520038,6,1
260,110,True,182,12.405295372009277,"[0.05, 0.05]",0.3548387096774194,97.16506346770855,6,1
261,111,True,116,13.690370559692383,"[0.05, 0.05]",0.05,98.17614441722566,6,1
262,112,True,124,12.289386749267578,"[0.05, 0.05]",0.3333333333333333,98.1230149700102,6,1
263,113,True,121,12.347156524658203,"[0.05, 0.05]",0.23809523809523808,98.16554358236635,6,1
264,114,True,194,11.837708473205566,"[0.05, 0.05]",0.3939393939393939,97.25882973361487,6,1
265,115,True,136,6.8656325340271,"[0.05, 0.05]",0.6521739130434783,97.90505674676228,6,1
266,116,True,114,9.904239654541016,"[0.05, 0.05]",0.5789473684210527,98.2965791106774,6,1
267,117,True,120,11.645418167114258,"[0.05, 0.05]",0.65,98.09521235452877,6,1
268,118,True,110,8.351250648498535,"[0.05, 0.05]",0.5789473684210527,98.23984810877722,6,1
269,119,True,190,16.747634887695312,"[0.05, 0.05]",0.3125,97.25088957633375,6,1
270,120,True,123,13.195914268493652,"[0.05, 0.05]",0.42857142857142855,98.07037809999548,6,1
271,121,True,107,13.038898468017578,"[0.05, 0.05]",0.1111111111111111,98.46991457484974,6,1
272,122,True,130,10.871587753295898,"[0.05, 0.05]",0.4090909090909091,98.0175025162189,6,1
273,123,True,120,8.170171737670898,"[0.05, 0.05]",0.5,98.1264844239175,6,1
274,124,True,110,15.148000717163086,"[0.05, 0.05]",0.2631578947368421,98.31157029500616,6,1
275,125,True,131,10.364097595214844,"[0.05, 0.05]",0.5909090909090909,97.9550232537549,6,1
276,126,True,108,9.438871383666992,"[0.05, 0.05]",0.3888888888888889,98.24881927279864,6,1
277,127,True,148,10.888209342956543,"[0.05, 0.05]",0.56,97.69787642047547,6,1
278,128,True,202,11.368804931640625,"[0.05, 0.05]",0.5294117647058824,96.77206767325539,6,1
279,129,True,104,14.032008171081543,"[0.05, 0.05]",0.16666666666666666,98.42918445527452,6,1
280,130,True,109,11.018142700195312,"[0.05, 0.05]",0.3157894736842105,98.35010047747474,6,1
281,131,True,106,9.576647758483887,"[0.05, 0.05]",0.4444444444444444,98.33910449492079,6,1
282,132,True,185,15.750842094421387,"[0.05, 0.05]",0.45161290322580644,97.24933302568192,6,1
283,133,True,108,13.570319175720215,"[0.05, 0.05]",0.3888888888888889,98.40155289522218,6,1
284,134,True,121,8.932855606079102,"[0.05, 0.05]",0.3333333333333333,98.16673705084992,6,1
285,135,True,121,9.976604461669922,"[0.05, 0.05]",0.5238095238095238,98.12930437014195,6,1
286,136,True,109,14.2384033203125,"[0.05, 0.05]",0.10526315789473684,98.35297259799695,6,1
287,137,True,125,11.273055076599121,"[0.05, 0.05]",0.47619047619047616,98.0551747495404,6,1
288,138,True,123,16.345109939575195,"[0.05, 0.05]",0.38095238095238093,97.95996206483731,6,1
289,139,True,112,12.911786079406738,"[0.05, 0.05]",0.42105263157894735,98.22478721688779,6,1
