,episode,success,sim_steps,noise_stddev,total_reward,agent_time_ratio,agent_id
373,73,False,999,"[0, 0]",-0.04328289019124924,6,2
374,74,False,999,"[0, 0]",-0.04922065472204282,6,2
375,75,False,999,"[0, 0]",-0.03933495899827655,6,2
376,76,False,999,"[0, 0]",-0.048830826526876175,6,2
377,77,False,999,"[0, 0]",-0.045762901156279484,6,2
378,78,False,999,"[0, 0]",-0.03838861642990666,6,2
379,79,False,999,"[0, 0]",-0.04625279118307764,6,2
380,80,False,999,"[0, 0]",-0.040688228569751975,6,2
381,81,False,999,"[0, 0]",-0.03644570968133228,6,2
382,82,False,999,"[0, 0]",-0.054666975265272505,6,2
383,83,False,999,"[0, 0]",-0.04115770138983378,6,2
384,84,False,999,"[0, 0]",-0.04135458292619884,6,2
385,85,False,999,"[0, 0]",-0.03370704354027727,6,2
386,86,False,999,"[0, 0]",-0.04818477904272339,6,2
387,87,False,999,"[0, 0]",-0.04552652101465338,6,2
388,88,False,999,"[0, 0]",-0.050078732385045524,6,2
389,89,False,999,"[0, 0]",-0.04221511875982789,6,2
390,90,False,999,"[0, 0]",-0.048365790055224,6,2
391,91,False,999,"[0, 0]",-0.04302907075741838,6,2
392,92,False,999,"[0, 0]",-0.04370369130591949,6,2
393,93,False,999,"[0, 0]",-0.043708634335858254,6,2
394,94,False,999,"[0, 0]",-0.0468711089127474,6,2
395,95,False,999,"[0, 0]",-0.036169380781325956,6,2
396,96,False,999,"[0, 0]",-0.040146259146202484,6,2
397,97,False,999,"[0, 0]",-0.04190337596546413,6,2
398,98,False,999,"[0, 0]",-0.04758547003863811,6,2
399,99,False,999,"[0, 0]",-0.04881332264848074,6,2
400,100,False,999,"[0, 0]",-0.046841954364732014,6,2
401,101,False,999,"[0, 0]",-0.04149350596625059,6,2
402,102,False,999,"[0, 0]",-0.04042628910269231,6,2
403,103,False,999,"[0, 0]",-0.04531732447889171,6,2
404,104,False,999,"[0, 0]",-0.0385621548678817,6,2
405,105,False,999,"[0, 0]",-0.037879225184461664,6,2
406,106,False,999,"[0, 0]",-0.04307168031794756,6,2
407,107,False,999,"[0, 0]",-0.0396301614826195,6,2
408,108,False,999,"[0, 0]",-0.05167439313048755,6,2
409,109,False,999,"[0, 0]",-0.03796739139990221,6,2
410,110,False,999,"[0, 0]",-0.04631107389439015,6,2
411,111,False,999,"[0, 0]",-0.048248573149707666,6,2
412,112,False,999,"[0, 0]",-0.04236645559326109,6,2
413,113,False,999,"[0, 0]",-0.04491150937439205,6,2
414,114,False,999,"[0, 0]",-0.039324172491120475,6,2
415,115,False,999,"[0, 0]",-0.04995718690342231,6,2
416,116,False,999,"[0, 0]",-0.041668139752795624,6,2
417,117,False,999,"[0, 0]",-0.04605839051002937,6,2
418,118,False,999,"[0, 0]",-0.05164716183742766,6,2
419,119,False,999,"[0, 0]",-0.039967900895694325,6,2
420,120,False,999,"[0, 0]",-0.0517157249991646,6,2
421,121,False,999,"[0, 0]",-0.04686827967572462,6,2
422,122,False,999,"[0, 0]",-0.05408134471485347,6,2
423,123,False,999,"[0, 0]",-0.03350132904190967,6,2
424,124,False,999,"[0, 0]",-0.054890024212515875,6,2
425,125,False,999,"[0, 0]",-0.04109109647609045,6,2
426,126,False,999,"[0, 0]",-0.036199770479381096,6,2
427,127,False,999,"[0, 0]",-0.041910680205552026,6,2
428,128,False,999,"[0, 0]",-0.049366000493362955,6,2
429,129,False,999,"[0, 0]",-0.043281494481214405,6,2
430,130,False,999,"[0, 0]",-0.04134030896670326,6,2
431,131,False,999,"[0, 0]",-0.03792046364204882,6,2
432,132,False,999,"[0, 0]",-0.03940949705876558,6,2
433,133,False,999,"[0, 0]",-0.04197717381189166,6,2
434,134,False,999,"[0, 0]",-0.04698598219230144,6,2
435,135,False,999,"[0, 0]",-0.0395338079139163,6,2
436,136,False,999,"[0, 0]",-0.0343139034176357,6,2
437,137,False,999,"[0, 0]",-0.04617852251350826,6,2
438,138,False,999,"[0, 0]",-0.04536204003354603,6,2
439,139,False,999,"[0, 0]",-0.0350897991382888,6,2
440,140,False,999,"[0, 0]",-0.041425528414461725,6,2
441,141,False,999,"[0, 0]",-0.03491116699200179,6,2
442,142,False,999,"[0, 0]",-0.044285389920079424,6,2
443,143,False,999,"[0, 0]",-0.042491499227603834,6,2
444,144,False,999,"[0, 0]",-0.044382394185538604,6,2
445,145,False,999,"[0, 0]",-0.04269763015816139,6,2
446,146,False,999,"[0, 0]",-0.050891719580108546,6,2
447,147,False,999,"[0, 0]",-0.052945997967923625,6,2
448,148,False,999,"[0, 0]",-0.04015461372321631,6,2
449,149,False,999,"[0, 0]",-0.046301919528654006,6,2
450,0,False,999,"[0, 0]",-0.05086754932378033,6,3
451,1,False,999,"[0, 0]",-0.05662304177497278,6,3
452,2,False,999,"[0, 0]",-0.07891051174373927,6,3
453,3,False,999,"[0, 0]",-0.0992689960813207,6,3
454,4,False,999,"[0, 0]",-0.12957019742484993,6,3
455,5,False,999,"[0, 0]",-0.18729229035815587,6,3
456,6,False,999,"[0, 0]",-0.14403513589490016,6,3
457,7,False,999,"[0, 0]",-0.18022944013790437,6,3
458,8,False,999,"[0, 0]",-0.17393090678085588,6,3
459,9,False,999,"[0, 0]",-0.1505017359509019,6,3
